level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest
73,16,5,3.005893670192994,3.1549441367782816,WARRIOR,PALADIN
74,16,5,3.132117051036998,3.198733509458207,WARRIOR,PALADIN
75,16,5,3.260942757306551,3.24633133880019,WARRIOR,PALADIN
76,16,5,3.3908992669560822,3.292437847672436,WARRIOR,PALADIN
77,16,5,3.5228490599217954,3.340479507853744,WARRIOR,PALADIN
78,16,5,3.652882499546539,3.386546606614216,WARRIOR,PALADIN
79,16,5,3.790575000358909,3.4340759685904,WARRIOR,PALADIN
80,16,5,3.92705886953848,3.4808743172271006,WARRIOR,PALADIN
81,16,5,4.065736923537067,3.525595690389971,WARRIOR,PALADIN
82,16,5,4.207626993908153,3.5725574312456265,WARRIOR,PALADIN
83,16,5,4.344314575736519,3.6203163410073014,WARRIOR,PALADIN
84,16,5,4.488520364077053,3.6959077804584517,WARRIOR,PALADIN
85,16,5,4.634754565641019,3.791324616745695,WARRIOR,PALADIN
86,16,5,4.783245024919247,3.8885731351292474,WARRIOR,PALADIN
87,16,5,4.935604873653654,3.9755255568154624,WARRIOR,PALADIN
88,16,5,5.0842381595033626,4.071202800712981,WARRIOR,PALADIN
89,16,5,5.240858693813566,4.172713541069961,WARRIOR,PALADIN
90,16,5,5.39896658445822,4.2672255290622685,WARRIOR,PALADIN
91,16,5,5.558290511251496,4.3575457895172365,WARRIOR,PALADIN
92,16,5,5.719205107551861,4.4559092276525325,WARRIOR,PALADIN
93,16,5,5.8762435740121965,4.562152183170753,WARRIOR,PALADIN
94,16,5,6.038318477752314,4.668679082176896,WARRIOR,PALADIN
95,16,5,6.1990936889044335,4.774303359120702,WARRIOR,PALADIN
96,16,5,6.362161425305546,4.871894544740196,WARRIOR,PALADIN
97,16,5,6.520077687049053,4.963392503343522,WARRIOR,PALADIN
98,16,5,6.681369794618908,5.069245552426738,WARRIOR,PALADIN
99,16,5,6.843466986799696,5.1694930259867045,WARRIOR,PALADIN
100,16,5,7.00646849023796,5.270140603570894,WARRIOR,PALADIN
101,16,5,7.16562530983218,5.371498462989566,WARRIOR,PALADIN
102,16,5,7.321345802146495,5.464874388302299,WARRIOR,PALADIN
103,16,5,7.479252328455965,5.560281033304637,WARRIOR,PALADIN
104,16,5,7.633527258622119,5.657420171800709,WARRIOR,PALADIN
105,16,5,7.782640670479557,5.756707223673452,WARRIOR,PALADIN
106,16,5,7.9225877066362305,5.829372138245281,WARRIOR,PALADIN
107,16,5,8.063534221943724,5.930750022379039,WARRIOR,PALADIN
108,16,5,8.200728668137657,6.014674815331866,WARRIOR,PALADIN
109,16,5,8.333683608983078,6.079345972208916,WARRIOR,PALADIN
110,16,5,8.458785015940995,6.153114421677075,WARRIOR,PALADIN
111,16,5,8.580490559118337,6.229849844056834,WARRIOR,PALADIN
112,16,5,8.70077304714778,6.287180223284428,WARRIOR,PALADIN
113,16,5,8.816157216121079,6.364522922982174,WARRIOR,PALADIN
114,16,5,8.927870713866493,6.432178277865064,WARRIOR,PALADIN
115,16,5,9.033031364570633,6.499916553839458,WARRIOR,PALADIN
116,16,5,9.138641719298457,6.5667705776506935,WARRIOR,PALADIN
117,16,5,9.24142876014562,6.624516026154681,WARRIOR,PALADIN
118,16,5,9.340454856437063,6.689425177957253,WARRIOR,PALADIN
119,16,5,9.43365541232244,6.754081674605428,WARRIOR,PALADIN
120,16,5,9.526242646706496,6.806986127501524,WARRIOR,PALADIN
20,16,12,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,16,12,1.7056252194321164,1.5400990060153052,ROGUE,CLERIC
22,16,12,1.6637918930205942,1.3957108487682168,ROGUE,CLERIC
23,16,12,1.5811473353492866,1.3311408230403776,ROGUE,CLERIC
24,16,12,1.5473787522614746,1.2440622933991285,ROGUE,CLERIC
25,16,12,1.5549583421859081,1.2886363383457722,ROGUE,CLERIC
26,16,12,1.575065716344981,1.2850513650684459,ROGUE,CLERIC
27,16,12,1.6108544487390075,1.3021804998420095,ROGUE,CLERIC
28,16,12,1.6870056056911942,1.266743771594614,ROGUE,CLERIC
29,16,12,1.7112016831707155,1.359800123574395,ROGUE,CLERIC
30,16,12,1.7485476637344899,1.451306472534153,ROGUE,CLERIC
31,16,12,1.8023626070825305,1.576065650825642,ROGUE,CLERIC
32,16,12,1.8414250404729327,1.6561517779449142,ROGUE,CLERIC
33,16,12,1.8764974103673726,1.7181446403591094,ROGUE,CLERIC
34,16,12,1.9341010722045526,1.7780760674500629,ROGUE,CLERIC
35,16,12,1.9886749146413196,1.9424718331373603,ROGUE,CLERIC
36,16,12,2.0473397936387583,2.1065909263668248,ROGUE,CLERIC
37,16,12,2.0873648102855746,2.191969963002638,ROGUE,CLERIC
38,16,12,2.1269460641627047,2.2496148955525985,ROGUE,CLERIC
39,16,12,2.1355768279204934,2.2733490854538463,ROGUE,CLERIC
40,16,12,2.1981207911836442,2.2920209474836195,ROGUE,CLERIC
41,16,12,2.228448232430358,2.307426471195928,ROGUE,CLERIC
42,16,12,2.219605902522237,2.334622169613265,ROGUE,CLERIC
43,16,12,2.2339223091018434,2.3083792862840458,ROGUE,CLERIC
44,16,12,2.2342214522163006,2.348327762354896,ROGUE,CLERIC
45,16,12,2.2273286461707453,2.3528331469271357,ROGUE,CLERIC
46,16,12,2.1883339004827196,2.3546052900916603,ROGUE,CLERIC
47,16,12,2.148655064120808,2.418319397321511,ROGUE,CLERIC
48,16,12,2.1167980411026077,2.4636327140766356,ROGUE,CLERIC
49,16,12,2.0862115715493568,2.5099745724869837,ROGUE,CLERIC
50,16,12,2.0899564746658994,2.5341759102903705,ROGUE,CLERIC
51,16,12,2.0888147607845076,2.579662659699866,ROGUE,CLERIC
52,16,12,2.081131754972132,2.584621193064973,ROGUE,CLERIC
53,16,12,2.062992005005193,2.6452507269561387,ROGUE,CLERIC
54,16,12,2.0538485804391327,2.643048532562098,ROGUE,CLERIC
55,16,12,2.044732308683872,2.6878012719787403,ROGUE,CLERIC
56,16,12,2.0317858295920477,2.699588908020689,ROGUE,CLERIC
57,16,12,2.0143993599419208,2.69047147121253,ROGUE,CLERIC
58,16,12,1.993045420968631,2.6686476903866163,ROGUE,CLERIC
59,16,12,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,16,12,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,16,12,2.0706515263417824,2.6747519252716234,WARRIOR,CLERIC
62,16,12,2.1150694865842423,2.658604165843559,WARRIOR,CLERIC
63,16,12,2.161137120024459,2.679131989453176,WARRIOR,CLERIC
64,16,12,2.2064771742049905,2.7103634575754487,WARRIOR,CLERIC
65,16,12,2.262275954883064,2.7535768221586654,WARRIOR,CLERIC
66,16,12,2.3163126925661137,2.8063854578491476,WARRIOR,CLERIC
67,16,12,2.3732243199855008,2.8533845847679817,WARRIOR,CLERIC
68,16,12,2.434581478515696,2.900746045576974,WARRIOR,CLERIC
69,16,12,2.5456545360339256,2.9540125356785074,WARRIOR,PALADIN
70,16,12,2.655436309780135,3.002479438201955,WARRIOR,PALADIN
71,16,12,2.7693416906304114,3.0520224554718034,WARRIOR,PALADIN
72,16,12,2.88936871214569,3.1028344218606785,WARRIOR,PALADIN
73,16,12,3.0058936701929717,3.1549441367783038,WARRIOR,PALADIN
74,16,12,3.1321170510369756,3.198733509458185,WARRIOR,PALADIN
75,16,12,3.260942757306551,3.246331338800168,WARRIOR,PALADIN
76,16,12,3.3908992669560822,3.292437847672436,WARRIOR,PALADIN
77,16,12,3.5228490599218176,3.3404795078536997,WARRIOR,PALADIN
78,16,12,3.652882499546517,3.3865466066141936,WARRIOR,PALADIN
79,16,12,3.790575000358909,3.4340759685903777,WARRIOR,PALADIN
80,16,12,3.927058869538458,3.4808743172270784,WARRIOR,PALADIN
81,16,12,4.065736923537067,3.525595690389971,WARRIOR,PALADIN
82,16,12,4.207626993908153,3.5725574312456043,WARRIOR,PALADIN
83,16,12,4.344314575736519,3.620316341007257,WARRIOR,PALADIN
84,16,12,4.488520364077031,3.695907780458474,WARRIOR,PALADIN
85,16,12,4.634754565640975,3.791324616745695,WARRIOR,PALADIN
86,16,12,4.783245024919269,3.888573135129225,WARRIOR,PALADIN
87,16,12,4.935604873653654,3.97552555681544,WARRIOR,PALADIN
88,16,12,5.08423815950334,4.071202800712959,WARRIOR,PALADIN
89,16,12,5.240858693813566,4.172713541069983,WARRIOR,PALADIN
90,16,12,5.398966584458198,4.267225529062246,WARRIOR,PALADIN
91,16,12,5.5582905112514736,4.357545789517259,WARRIOR,PALADIN
92,16,12,5.719205107551817,4.455909227652555,WARRIOR,PALADIN
93,16,12,5.876243574012219,4.562152183170753,WARRIOR,PALADIN
94,16,12,6.038318477752336,4.668679082176896,WARRIOR,PALADIN
95,16,12,6.1990936889044335,4.77430335912068,WARRIOR,PALADIN
96,16,12,6.362161425305546,4.871894544740196,WARRIOR,PALADIN
97,16,12,6.520077687049053,4.9633925033435,WARRIOR,PALADIN
98,16,12,6.681369794618908,5.0692455524267155,WARRIOR,PALADIN
99,16,12,6.843466986799696,5.169493025986727,WARRIOR,PALADIN
100,16,12,7.00646849023796,5.270140603570894,WARRIOR,PALADIN
101,16,12,7.165625309832246,5.371498462989566,WARRIOR,PALADIN
102,16,12,7.321345802146517,5.464874388302321,WARRIOR,PALADIN
103,16,12,7.479252328455965,5.560281033304637,WARRIOR,PALADIN
104,16,12,7.633527258622075,5.657420171800687,WARRIOR,PALADIN
105,16,12,7.782640670479579,5.756707223673452,WARRIOR,PALADIN
106,16,12,7.9225877066362305,5.829372138245303,WARRIOR,PALADIN
107,16,12,8.063534221943769,5.930750022379017,WARRIOR,PALADIN
108,16,12,8.200728668137636,6.014674815331866,WARRIOR,PALADIN
109,16,12,8.333683608983078,6.079345972208916,WARRIOR,PALADIN
110,16,12,8.458785015940995,6.153114421677053,WARRIOR,PALADIN
111,16,12,8.580490559118337,6.229849844056834,WARRIOR,PALADIN
112,16,12,8.700773047147802,6.287180223284405,WARRIOR,PALADIN
113,16,12,8.816157216121079,6.364522922982174,WARRIOR,PALADIN
114,16,12,8.927870713866493,6.432178277865086,WARRIOR,PALADIN
115,16,12,9.033031364570633,6.499916553839413,WARRIOR,PALADIN
116,16,12,9.138641719298413,6.566770577650671,WARRIOR,PALADIN
117,16,12,9.241428760145599,6.624516026154681,WARRIOR,PALADIN
118,16,12,9.340454856437063,6.689425177957253,WARRIOR,PALADIN
119,16,12,9.43365541232244,6.7540816746054055,WARRIOR,PALADIN
120,16,12,9.526242646706473,6.806986127501502,WARRIOR,PALADIN
20,24,1,1.726323084235326,1.6252776219950027,ROGUE,CLERIC
21,24,1,1.7056252194320942,1.5400990060153275,ROGUE,CLERIC
22,24,1,1.6637918930206164,1.395710848768239,ROGUE,CLERIC
23,24,1,1.5811473353492644,1.3311408230403776,ROGUE,CLERIC
24,24,1,1.5473787522614968,1.2440622933991285,ROGUE,CLERIC
25,24,1,1.554958342185886,1.28863633834575,ROGUE,CLERIC
26,24,1,1.5750657163450255,1.2850513650685125,ROGUE,CLERIC
27,24,1,1.6108544487390297,1.3021804998420095,ROGUE,CLERIC
28,24,1,1.6870056056911942,1.2667437715945917,ROGUE,CLERIC
29,24,1,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,24,1,1.748547663734512,1.4513064725341307,ROGUE,CLERIC
31,24,1,1.8023626070825527,1.576065650825642,ROGUE,CLERIC
32,24,1,1.8414250404729327,1.656151777944892,ROGUE,CLERIC
33,24,1,1.876497410367417,1.7181446403591094,ROGUE,CLERIC
34,24,1,1.9341010722045748,1.778076067450085,ROGUE,CLERIC
35,24,1,1.9886749146412974,1.9424718331373603,ROGUE,CLERIC
36,24,1,2.047339793638736,2.1065909263668248,ROGUE,CLERIC
37,24,1,2.087364810285597,2.191969963002638,ROGUE,CLERIC
38,24,1,2.1269460641627047,2.2496148955526207,ROGUE,CLERIC
39,24,1,2.135576827920449,2.2733490854538463,ROGUE,CLERIC
40,24,1,2.1981207911836442,2.2920209474836417,ROGUE,CLERIC
41,24,1,2.22844823243038,2.307426471195928,ROGUE,CLERIC
42,24,1,2.2196059025222814,2.334622169613265,ROGUE,CLERIC
43,24,1,2.233922309101821,2.3083792862840458,ROGUE,CLERIC
44,24,1,2.2342214522162784,2.348327762354896,ROGUE,CLERIC
45,24,1,2.2273286461707453,2.3528331469271135,ROGUE,CLERIC
46,24,1,2.188333900482764,2.3546052900916825,ROGUE,CLERIC
47,24,1,2.14865506412083,2.418319397321511,ROGUE,CLERIC
48,24,1,2.1167980411026077,2.463632714076658,ROGUE,CLERIC
49,24,1,2.0862115715493568,2.509974572487028,ROGUE,CLERIC
50,24,1,2.0899564746658994,2.5341759102903705,ROGUE,CLERIC
51,24,1,2.0888147607845298,2.579662659699866,ROGUE,CLERIC
52,24,1,2.081131754972132,2.584621193064951,ROGUE,CLERIC
53,24,1,2.0629920050052153,2.6452507269561387,ROGUE,CLERIC
54,24,1,2.0538485804391327,2.64304853256212,ROGUE,CLERIC
55,24,1,2.0447323086839164,2.6878012719787625,ROGUE,CLERIC
56,24,1,2.0317858295920255,2.6995889080207114,ROGUE,CLERIC
57,24,1,2.0143993599418986,2.69047147121253,ROGUE,CLERIC
58,24,1,1.9930454209686532,2.668647690386594,ROGUE,CLERIC
59,24,1,1.9976999818106966,2.67576949639603,WARRIOR,CLERIC
60,24,1,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,24,1,2.0706515263417824,2.6747519252716234,WARRIOR,CLERIC
62,24,1,2.1150694865842423,2.658604165843581,WARRIOR,CLERIC
63,24,1,2.1611371200245033,2.6791319894532206,WARRIOR,CLERIC
64,24,1,2.2064771742049905,2.710363457575471,WARRIOR,CLERIC
65,24,1,2.262275954883086,2.7535768221586654,WARRIOR,CLERIC
66,24,1,2.3163126925661137,2.806385457849192,WARRIOR,CLERIC
67,24,1,2.3732243199854786,2.853384584768004,WARRIOR,CLERIC
68,24,1,2.434581478515674,2.900746045576974,WARRIOR,CLERIC
69,24,1,2.5456545360339033,2.954012535678485,WARRIOR,PALADIN
70,24,1,2.655436309780135,3.002479438201955,WARRIOR,PALADIN
71,24,1,2.769341690630367,3.052022455471848,WARRIOR,PALADIN
72,24,1,2.8893687121457123,3.1028344218606785,WARRIOR,PALADIN
73,24,1,3.0058936701929717,3.1549441367782594,WARRIOR,PALADIN
74,24,1,3.132117051036998,3.198733509458207,WARRIOR,PALADIN
75,24,1,3.260942757306551,3.246331338800168,WARRIOR,PALADIN
76,24,1,3.3908992669560822,3.2924378476724137,WARRIOR,PALADIN
77,24,1,3.522849059921773,3.340479507853744,WARRIOR,PALADIN
78,24,1,3.652882499546539,3.386546606614216,WARRIOR,PALADIN
79,24,1,3.790575000358931,3.4340759685903555,WARRIOR,PALADIN
80,24,1,3.92705886953848,3.4808743172271006,WARRIOR,PALADIN
81,24,1,4.065736923537067,3.525595690389971,WARRIOR,PALADIN
82,24,1,4.207626993908153,3.5725574312456043,WARRIOR,PALADIN
83,24,1,4.344314575736563,3.6203163410073014,WARRIOR,PALADIN
84,24,1,4.488520364077009,3.695907780458474,WARRIOR,PALADIN
85,24,1,4.634754565641019,3.791324616745717,WARRIOR,PALADIN
86,24,1,4.783245024919247,3.888573135129225,WARRIOR,PALADIN
87,24,1,4.935604873653676,3.9755255568154624,WARRIOR,PALADIN
88,24,1,5.08423815950334,4.071202800713003,WARRIOR,PALADIN
89,24,1,5.240858693813544,4.172713541070006,WARRIOR,PALADIN
90,24,1,5.39896658445822,4.267225529062246,WARRIOR,PALADIN
91,24,1,5.558290511251496,4.3575457895172365,WARRIOR,PALADIN
92,24,1,5.719205107551817,4.455909227652555,WARRIOR,PALADIN
93,24,1,5.876243574012174,4.562152183170731,WARRIOR,PALADIN
94,24,1,6.038318477752336,4.668679082176896,WARRIOR,PALADIN
95,24,1,6.1990936889044335,4.774303359120724,WARRIOR,PALADIN
96,24,1,6.362161425305546,4.871894544740218,WARRIOR,PALADIN
97,24,1,6.520077687049075,4.963392503343522,WARRIOR,PALADIN
98,24,1,6.6813697946188855,5.06924555242676,WARRIOR,PALADIN
99,24,1,6.843466986799696,5.169493025986727,WARRIOR,PALADIN
100,24,1,7.006468490237983,5.270140603570916,WARRIOR,PALADIN
101,24,1,7.165625309832224,5.371498462989632,WARRIOR,PALADIN
102,24,1,7.321345802146539,5.464874388302321,WARRIOR,PALADIN
103,24,1,7.479252328455965,5.560281033304593,WARRIOR,PALADIN
104,24,1,7.633527258622075,5.657420171800731,WARRIOR,PALADIN
105,24,1,7.782640670479601,5.756707223673496,WARRIOR,PALADIN
106,24,1,7.9225877066362305,5.829372138245303,WARRIOR,PALADIN
107,24,1,8.06353422194379,5.930750022379061,WARRIOR,PALADIN
108,24,1,8.20072866813768,6.014674815331866,WARRIOR,PALADIN
109,24,1,8.333683608983078,6.079345972208938,WARRIOR,PALADIN
110,24,1,8.45878501594104,6.153114421677075,WARRIOR,PALADIN
111,24,1,8.58049055911836,6.229849844056834,WARRIOR,PALADIN
112,24,1,8.700773047147825,6.28718022328445,WARRIOR,PALADIN
113,24,1,8.816157216121102,6.3645229229821965,WARRIOR,PALADIN
114,24,1,8.927870713866493,6.432178277865108,WARRIOR,PALADIN
115,24,1,9.033031364570654,6.4999165538394355,WARRIOR,PALADIN
116,24,1,9.138641719298457,6.566770577650716,WARRIOR,PALADIN
117,24,1,9.241428760145642,6.624516026154681,WARRIOR,PALADIN
118,24,1,9.340454856437086,6.6894251779572755,WARRIOR,PALADIN
119,24,1,9.433655412322484,6.754081674605428,WARRIOR,PALADIN
120,24,1,9.526242646706539,6.806986127501524,WARRIOR,PALADIN
20,24,5,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,24,5,1.7056252194321164,1.5400990060153275,ROGUE,CLERIC
22,24,5,1.6637918930206164,1.3957108487682612,ROGUE,CLERIC
23,24,5,1.5811473353492866,1.3311408230403776,ROGUE,CLERIC
24,24,5,1.5473787522614524,1.2440622933991063,ROGUE,CLERIC
25,24,5,1.554958342185886,1.2886363383457278,ROGUE,CLERIC
26,24,5,1.5750657163450033,1.285051365068468,ROGUE,CLERIC
27,24,5,1.6108544487390075,1.3021804998420317,ROGUE,CLERIC
28,24,5,1.687005605691172,1.266743771594614,ROGUE,CLERIC
29,24,5,1.7112016831706933,1.3598001235744173,ROGUE,CLERIC
30,24,5,1.7485476637344899,1.451306472534153,ROGUE,CLERIC
31,24,5,1.8023626070825305,1.576065650825642,ROGUE,CLERIC
32,24,5,1.8414250404729549,1.6561517779449364,ROGUE,CLERIC
33,24,5,1.8764974103673726,1.7181446403591316,ROGUE,CLERIC
34,24,5,1.9341010722045748,1.7780760674500629,ROGUE,CLERIC
35,24,5,1.9886749146412974,1.942471833137338,ROGUE,CLERIC
36,24,5,2.0473397936387583,2.106590926366869,ROGUE,CLERIC
37,24,5,2.0873648102855746,2.191969963002638,ROGUE,CLERIC
38,24,5,2.1269460641627047,2.2496148955525985,ROGUE,CLERIC
39,24,5,2.135576827920471,2.2733490854538685,ROGUE,CLERIC
40,24,5,2.1981207911836442,2.2920209474835973,ROGUE,CLERIC
41,24,5,2.228448232430358,2.3074264711959502,ROGUE,CLERIC
42,24,5,2.2196059025222814,2.3346221696132874,ROGUE,CLERIC
43,24,5,2.2339223091018434,2.308379286284068,ROGUE,CLERIC
44,24,5,2.2342214522162784,2.348327762354896,ROGUE,CLERIC
45,24,5,2.2273286461707453,2.352833146927158,ROGUE,CLERIC
46,24,5,2.188333900482742,2.3546052900916603,ROGUE,CLERIC
47,24,5,2.14865506412083,2.418319397321511,ROGUE,CLERIC
48,24,5,2.1167980411026077,2.4636327140766356,ROGUE,CLERIC
49,24,5,2.0862115715493568,2.509974572487028,ROGUE,CLERIC
50,24,5,2.0899564746659216,2.534175910290415,ROGUE,CLERIC
51,24,5,2.0888147607845076,2.579662659699866,ROGUE,CLERIC
52,24,5,2.081131754972132,2.584621193064951,ROGUE,CLERIC
53,24,5,2.062992005005193,2.6452507269560943,ROGUE,CLERIC
54,24,5,2.0538485804391104,2.64304853256212,ROGUE,CLERIC
55,24,5,2.044732308683894,2.6878012719787847,ROGUE,CLERIC
56,24,5,2.0317858295920477,2.6995889080207114,ROGUE,CLERIC
57,24,5,2.0143993599419208,2.690471471212552,ROGUE,CLERIC
58,24,5,1.993045420968631,2.668647690386594,ROGUE,CLERIC
59,24,5,1.9976999818106966,2.67576949639603,WARRIOR,CLERIC
60,24,5,2.0306067069786105,2.6717735322880243,WARRIOR,CLERIC
61,24,5,2.0706515263417824,2.6747519252716456,WARRIOR,CLERIC
62,24,5,2.1150694865842645,2.658604165843559,WARRIOR,CLERIC
63,24,5,2.161137120024481,2.6791319894531984,WARRIOR,CLERIC
64,24,5,2.2064771742050127,2.7103634575754487,WARRIOR,CLERIC
65,24,5,2.2622759548831084,2.7535768221586654,WARRIOR,CLERIC
66,24,5,2.3163126925660915,2.806385457849192,WARRIOR,CLERIC
67,24,5,2.3732243199855008,2.853384584768026,WARRIOR,CLERIC
68,24,5,2.434581478515696,2.900746045576952,WARRIOR,CLERIC
69,24,5,2.5456545360339033,2.9540125356785296,WARRIOR,PALADIN
70,24,5,2.655436309780135,3.002479438201955,WARRIOR,PALADIN
71,24,5,2.769341690630389,3.052022455471848,WARRIOR,PALADIN
72,24,5,2.8893687121457345,3.1028344218607007,WARRIOR,PALADIN
73,24,5,3.005893670192994,3.1549441367782816,WARRIOR,PALADIN
74,24,5,3.132117051036998,3.1987335094581626,WARRIOR,PALADIN
75,24,5,3.260942757306595,3.24633133880019,WARRIOR,PALADIN
76,24,5,3.3908992669560822,3.292437847672458,WARRIOR,PALADIN
77,24,5,3.5228490599218176,3.340479507853744,WARRIOR,PALADIN
78,24,5,3.652882499546539,3.3865466066141936,WARRIOR,PALADIN
79,24,5,3.7905750003589533,3.4340759685904,WARRIOR,PALADIN
80,24,5,3.9270588695385023,3.4808743172271006,WARRIOR,PALADIN
81,24,5,4.065736923537089,3.525595690389949,WARRIOR,PALADIN
82,24,5,4.207626993908176,3.5725574312456265,WARRIOR,PALADIN
83,24,5,4.344314575736541,3.620316341007279,WARRIOR,PALADIN
84,24,5,4.488520364077053,3.695907780458474,WARRIOR,PALADIN
85,24,5,4.634754565641019,3.7913246167456505,WARRIOR,PALADIN
86,24,5,4.7832450249192915,3.888573135129203,WARRIOR,PALADIN
87,24,5,4.935604873653698,3.9755255568154624,WARRIOR,PALADIN
88,24,5,5.084238159503385,4.071202800712981,WARRIOR,PALADIN
89,24,5,5.240858693813588,4.172713541069983,WARRIOR,PALADIN
90,24,5,5.39896658445822,4.2672255290622685,WARRIOR,PALADIN
91,24,5,5.5582905112514736,4.3575457895172365,WARRIOR,PALADIN
92,24,5,5.719205107551861,4.4559092276525325,WARRIOR,PALADIN
93,24,5,5.876243574012219,4.562152183170709,WARRIOR,PALADIN
94,24,5,6.03831847775238,4.668679082176896,WARRIOR,PALADIN
95,24,5,6.199093688904456,4.77430335912068,WARRIOR,PALADIN
96,24,5,6.36216142530559,4.871894544740196,WARRIOR,PALADIN
97,24,5,6.520077687049075,4.963392503343478,WARRIOR,PALADIN
98,24,5,6.68136979461893,5.069245552426738,WARRIOR,PALADIN
99,24,5,6.843466986799718,5.169493025986727,WARRIOR,PALADIN
100,24,5,7.006468490237938,5.270140603570894,WARRIOR,PALADIN
101,24,5,7.165625309832224,5.37149846298961,WARRIOR,PALADIN
102,24,5,7.321345802146562,5.464874388302321,WARRIOR,PALADIN
103,24,5,7.47925232845601,5.560281033304615,WARRIOR,PALADIN
104,24,5,7.633527258622119,5.6574201718006645,WARRIOR,PALADIN
105,24,5,7.782640670479601,5.756707223673496,WARRIOR,PALADIN
106,24,5,7.922587706636208,5.829372138245281,WARRIOR,PALADIN
107,24,5,8.06353422194379,5.930750022379017,WARRIOR,PALADIN
108,24,5,8.200728668137657,6.0146748153318885,WARRIOR,PALADIN
109,24,5,8.333683608983122,6.0793459722089604,WARRIOR,PALADIN
110,24,5,8.458785015941018,6.153114421677097,WARRIOR,PALADIN
111,24,5,8.580490559118381,6.229849844056834,WARRIOR,PALADIN
112,24,5,8.700773047147802,6.287180223284428,WARRIOR,PALADIN
113,24,5,8.816157216121123,6.3645229229821965,WARRIOR,PALADIN
114,24,5,8.927870713866515,6.432178277865108,WARRIOR,PALADIN
115,24,5,9.033031364570675,6.499916553839458,WARRIOR,PALADIN
116,24,5,9.13864171929848,6.566770577650738,WARRIOR,PALADIN
117,24,5,9.241428760145599,6.624516026154681,WARRIOR,PALADIN
118,24,5,9.340454856437086,6.689425177957209,WARRIOR,PALADIN
119,24,5,9.433655412322462,6.7540816746054055,WARRIOR,PALADIN
120,24,5,9.526242646706539,6.806986127501524,WARRIOR,PALADIN
20,24,12,1.726323084235326,1.625277621995025,ROGUE,CLERIC
21,24,12,1.7056252194320942,1.5400990060153052,ROGUE,CLERIC
22,24,12,1.6637918930206164,1.3957108487681946,ROGUE,CLERIC
23,24,12,1.5811473353493088,1.3311408230404442,ROGUE,CLERIC
24,24,12,1.5473787522614746,1.2440622933991285,ROGUE,CLERIC
25,24,12,1.5549583421859081,1.2886363383457722,ROGUE,CLERIC
26,24,12,1.5750657163450033,1.285051365068468,ROGUE,CLERIC
27,24,12,1.6108544487390297,1.3021804998420317,ROGUE,CLERIC
28,24,12,1.6870056056911942,1.2667437715945917,ROGUE,CLERIC
29,24,12,1.7112016831706933,1.359800123574395,ROGUE,CLERIC
30,24,12,1.748547663734512,1.451306472534153,ROGUE,CLERIC
31,24,12,1.8023626070825083,1.576065650825642,ROGUE,CLERIC
32,24,12,1.8414250404729549,1.656151777944892,ROGUE,CLERIC
33,24,12,1.8764974103673948,1.7181446403590872,ROGUE,CLERIC
34,24,12,1.9341010722045304,1.7780760674501073,ROGUE,CLERIC
35,24,12,1.9886749146412974,1.9424718331373825,ROGUE,CLERIC
36,24,12,2.047339793638736,2.1065909263668248,ROGUE,CLERIC
37,24,12,2.0873648102855524,2.19196996300266,ROGUE,CLERIC
38,24,12,2.1269460641626603,2.2496148955526207,ROGUE,CLERIC
39,24,12,2.135576827920471,2.2733490854538463,ROGUE,CLERIC
40,24,12,2.1981207911836442,2.292020947483664,ROGUE,CLERIC
41,24,12,2.228448232430358,2.3074264711959502,ROGUE,CLERIC
42,24,12,2.2196059025222814,2.334622169613265,ROGUE,CLERIC
43,24,12,2.2339223091018434,2.308379286284068,ROGUE,CLERIC
44,24,12,2.2342214522163006,2.348327762354896,ROGUE,CLERIC
45,24,12,2.2273286461707453,2.352833146927158,ROGUE,CLERIC
46,24,12,2.1883339004827196,2.3546052900916603,ROGUE,CLERIC
47,24,12,2.1486550641208524,2.418319397321489,ROGUE,CLERIC
48,24,12,2.1167980411026077,2.4636327140766356,ROGUE,CLERIC
49,24,12,2.0862115715493568,2.509974572487006,ROGUE,CLERIC
50,24,12,2.0899564746658994,2.5341759102903705,ROGUE,CLERIC
51,24,12,2.0888147607845076,2.5796626596998884,ROGUE,CLERIC
52,24,12,2.081131754972132,2.5846211930649288,ROGUE,CLERIC
53,24,12,2.062992005005193,2.6452507269561165,ROGUE,CLERIC
54,24,12,2.0538485804391327,2.643048532562098,ROGUE,CLERIC
55,24,12,2.0447323086839164,2.6878012719787403,ROGUE,CLERIC
56,24,12,2.0317858295920255,2.6995889080207114,ROGUE,CLERIC
57,24,12,2.0143993599418986,2.6904714712125077,ROGUE,CLERIC
58,24,12,1.993045420968631,2.668647690386572,ROGUE,CLERIC
59,24,12,1.9976999818106744,2.6757694963960077,WARRIOR,CLERIC
60,24,12,2.0306067069786327,2.6717735322880243,WARRIOR,CLERIC
61,24,12,2.0706515263417824,2.6747519252716234,WARRIOR,CLERIC
