class,seed_index,hp,mp,str,con,dex,int,wis,cha
ROGUE,6436,4070,2668,241,84,4,95,11,78
ROGUE,6437,3714,2405,9,70,234,79,13,107
ROGUE,6438,1148,3232,312,10,85,15,90,8
ROGUE,6439,919,2863,325,8,84,11,88,6
ROGUE,6440,4787,2174,11,98,234,74,7,86
ROGUE,6441,3418,2841,15,69,236,90,13,103
ROGUE,6442,1377,2785,313,12,89,11,81,12
ROGUE,6443,4247,2775,237,95,6,81,17,79
ROGUE,6444,1375,2692,81,9,331,8,79,13
ROGUE,6445,4214,2649,243,90,10,78,13,97
ROGUE,6446,1375,3036,88,9,307,8,92,11
ROGUE,6447,1148,2872,308,10,91,13,84,12
ROGUE,6448,4195,2481,241,94,12,72,15,87
ROGUE,6449,3778,2598,239,86,8,82,13,81
ROGUE,6450,1375,2820,102,9,307,10,80,11
ROGUE,6451,917,2856,96,5,316,12,87,9
ROGUE,6452,917,2766,75,5,313,10,89,13
ROGUE,6453,1146,2904,90,7,323,12,84,5
ROGUE,6454,4174,2905,15,88,240,83,17,85
ROGUE,6455,1378,2857,317,14,99,13,81,8
ROGUE,6456,1148,2755,311,10,87,7,87,8
ROGUE,6457,918,3231,306,6,85,15,96,10
ROGUE,6458,919,2583,314,8,96,5,85,14
ROGUE,6459,1377,2882,307,12,101,13,85,6
ROGUE,6460,1378,2805,319,14,88,11,84,10
ROGUE,6461,1148,2987,311,10,93,11,87,14
ROGUE,6462,1376,2926,95,11,309,14,79,13
ROGUE,6463,3792,2910,239,78,10,93,13,96
ROGUE,6464,4913,2529,13,91,238,87,11,84
ROGUE,6465,1378,2766,302,14,100,11,85,12
ROGUE,6466,4165,2606,11,89,236,77,17,90
ROGUE,6467,3907,2613,237,84,8,77,15,92
ROGUE,6468,919,2922,306,8,90,11,89,10
ROGUE,6469,3568,2585,237,77,6,82,15,94
ROGUE,6470,1376,2887,93,11,310,14,88,17
ROGUE,6471,1146,2663,80,7,327,8,86,13
ROGUE,6472,4356,2603,243,99,8,73,15,89
ROGUE,6473,3525,2765,13,76,238,93,11,85
ROGUE,6474,1378,2824,302,14,85,7,94,10
ROGUE,6475,1377,2543,313,12,93,9,81,6
ROGUE,6476,4100,2675,9,80,236,92,11,86
ROGUE,6477,1377,2903,325,12,87,15,79,10
ROGUE,6478,3796,2440,13,80,242,89,7,87
ROGUE,6479,4158,2846,243,92,8,94,11,79
ROGUE,6480,3893,2645,7,89,236,84,9,89
ROGUE,6481,4809,2817,13,94,236,86,15,86
ROGUE,6482,4760,2544,11,99,242,87,11,78
ROGUE,6483,4351,2363,11,87,242,90,7,87
ROGUE,6484,919,2925,316,8,78,9,93,12
ROGUE,6485,1378,3052,320,14,76,11,97,10
ROGUE,6486,1376,2652,100,11,310,8,81,17
ROGUE,6487,4368,2926,241,89,12,90,17,78
ROGUE,6488,3670,3157,241,81,10,102,13,84
ROGUE,6489,3563,2757,235,79,10,89,11,93
ROGUE,6490,1378,2694,312,14,93,13,76,10
ROGUE,6491,919,3184,311,8,84,13,94,12
ROGUE,6492,4233,2727,243,89,8,81,13,91
ROGUE,6493,1375,3070,93,9,304,12,90,9
ROGUE,6494,1378,2875,307,14,85,11,89,12
ROGUE,6495,1375,2597,86,9,323,12,76,7
ROGUE,6496,1376,2460,84,11,326,4,79,13
ROGUE,6497,1605,2743,62,13,327,6,88,15
ROGUE,6498,1376,2669,94,11,306,8,85,11
ROGUE,6499,4334,2810,11,87,242,93,9,86
ROGUE,6500,3814,2567,15,78,236,86,13,94
ROGUE,6501,4573,2359,239,94,12,76,15,87
ROGUE,6502,919,2929,308,8,84,9,95,14
ROGUE,6503,1148,2883,305,10,92,13,90,10
ROGUE,6504,3838,2438,13,80,234,83,9,87
ROGUE,6505,4863,2826,17,97,242,98,9,77
ROGUE,6506,4465,2805,239,91,10,90,15,86
ROGUE,6507,3885,2555,235,82,8,93,7,86
ROGUE,6508,3506,2646,239,77,8,86,11,88
ROGUE,6509,1605,2731,79,13,317,8,91,13
ROGUE,6510,1834,2645,78,15,326,4,89,11
ROGUE,6511,1376,2583,104,11,303,10,78,15
ROGUE,6512,3650,2816,241,76,6,97,11,88
ROGUE,6513,1148,2909,302,10,95,7,94,4
ROGUE,6514,3932,2343,239,80,12,91,7,78
ROGUE,6515,1376,2501,77,11,322,4,82,13
ROGUE,6516,918,2924,306,6,100,15,85,14
ROGUE,6517,1376,2859,84,11,311,10,92,9
ROGUE,6518,4595,2347,13,89,238,78,9,97
ROGUE,6519,1148,2683,321,10,94,7,82,12
ROGUE,6520,1378,2824,323,14,86,11,84,6
ROGUE,6521,4084,2736,15,85,238,89,13,86
ROGUE,6522,1834,2550,80,15,330,10,77,9
ROGUE,6523,4155,2179,5,91,244,64,11,99
ROGUE,6524,1146,2916,92,7,309,12,88,15
ROGUE,6525,4063,3063,243,88,6,95,15,80
ROGUE,6526,1605,2681,83,13,305,14,87,13
ROGUE,6527,3977,2631,235,87,10,88,11,86
ROGUE,6528,3636,2805,15,66,242,103,9,83
ROGUE,6529,3758,2828,9,76,236,82,17,108
ROGUE,6530,3912,3010,11,78,236,104,13,80
ROGUE,6531,4239,2429,241,91,16,84,9,86
ROGUE,6532,3962,2623,241,84,10,90,15,79
ROGUE,6533,3662,2572,241,80,14,88,9,87
ROGUE,6534,4051,2473,235,87,10,83,9,95
ROGUE,6535,1376,2656,83,11,310,6,90,11
ROGUE,6536,3944,2627,235,86,8,83,13,86
ROGUE,6537,4191,2750,245,89,8,98,11,72
ROGUE,6538,919,2782,313,8,93,11,81,12
ROGUE,6539,1148,2643,320,10,86,7,85,4
ROGUE,6540,1377,3000,322,12,75,11,96,10
ROGUE,6541,919,2815,322,8,77,11,84,10
ROGUE,6542,1375,3101,71,9,322,12,98,13
ROGUE,6543,3469,3140,239,78,12,93,17,90
ROGUE,6544,4543,2675,15,91,242,83,11,94
ROGUE,6545,3532,2659,237,70,10,82,17,99
ROGUE,6546,3997,2623,13,83,236,85,13,92
ROGUE,6547,1378,2868,333,14,68,11,84,12
ROGUE,6548,4359,2843,241,92,12,100,11,69
ROGUE,6549,1148,2700,310,10,94,9,83,10
ROGUE,6550,4188,2660,241,94,16,80,15,79
ROGUE,6551,1605,2879,79,13,316,10,90,7
ROGUE,6552,4120,2471,241,82,12,82,11,95
ROGUE,6553,1375,2902,86,9,319,10,88,9
ROGUE,6554,1148,2550,309,10,98,13,76,8
ROGUE,6555,1605,2936,90,13,320,14,85,9
ROGUE,6556,1148,2627,314,10,79,5,88,10
ROGUE,6557,4403,2670,11,89,236,95,11,76
ROGUE,6558,1834,2862,89,15,315,12,81,9
ROGUE,6559,3829,2418,13,79,240,84,9,91
ROGUE,6560,1605,2749,87,13,309,10,85,15
ROGUE,6561,1376,3044,88,11,309,14,96,13
ROGUE,6562,3818,2945,239,76,12,100,13,75
ROGUE,6563,4372,2283,7,87,242,80,7,85
ROGUE,6564,3673,2959,237,89,10,100,11,62
ROGUE,6565,4485,2764,9,90,234,93,9,81
ROGUE,6566,689,2486,319,4,85,9,79,12
ROGUE,6567,4702,2513,235,100,10,80,13,75
ROGUE,6568,918,2949,323,6,84,15,84,14
ROGUE,6569,4772,2674,11,94,238,80,13,90
ROGUE,6570,1148,3014,316,10,83,13,90,10
ROGUE,6571,4525,2230,241,100,10,75,7,76
ROGUE,6572,1148,2835,311,10,97,15,79,12
ROGUE,6573,4104,2316,239,90,6,77,7,94
ROGUE,6574,1375,2997,95,9,300,12,92,11
ROGUE,6575,918,2568,310,6,92,7,81,6
ROGUE,6576,3961,2933,239,87,16,98,11,76
ROGUE,6577,3592,2933,239,82,12,90,13,85
ROGUE,6578,1146,2460,82,7,335,12,70,15
ROGUE,6579,1375,2822,82,9,308,10,93,5
ROGUE,6580,1146,2781,74,7,328,12,85,11
ROGUE,6581,917,2751,83,5,319,4,87,9
ROGUE,6582,4300,2394,13,79,236,95,5,86
ROGUE,6583,5189,2565,13,98,240,92,9,78
ROGUE,6584,4274,2739,13,87,234,94,7,81
ROGUE,6585,689,2965,319,4,81,13,87,14
ROGUE,6586,4124,2650,7,78,242,93,9,93
ROGUE,6587,4349,2502,13,93,242,76,11,91
ROGUE,6588,4570,2400,13,94,240,82,11,80
ROGUE,6589,4487,2262,239,96,12,70,7,91
ROGUE,6590,4380,2612,237,94,10,82,13,83
ROGUE,6591,3514,2613,237,76,12,94,9,85
ROGUE,6592,4157,2600,9,79,236,101,5,84
ROGUE,6593,3897,3212,237,84,6,95,15,88
ROGUE,6594,1834,2901,92,15,319,16,80,9
ROGUE,6595,4210,2575,239,87,12,92,9,76
ROGUE,6596,1148,2265,323,10,79,7,75,10
ROGUE,6597,4100,2615,233,85,10,88,11,84
ROGUE,6598,1605,2601,100,13,312,10,73,9
ROGUE,6599,919,2694,324,8,85,11,82,14
ROGUE,6600,1605,2854,77,13,315,8,95,9
ROGUE,6601,4949,2484,11,99,242,78,13,91
ROGUE,6602,1148,3067,321,10,79,13,91,12
ROGUE,6603,1148,2894,316,10,96,17,77,10
ROGUE,6604,1376,2256,97,11,316,10,70,13
ROGUE,6605,919,2421,317,8,92,11,72,6
ROGUE,6606,4661,2520,11,95,240,83,13,82
ROGUE,6607,1605,2858,93,13,302,8,90,9
ROGUE,6608,919,2862,312,8,84,13,87,8
ROGUE,6609,4732,2571,5,93,240,83,11,86
ROGUE,6610,4043,2603,15,82,240,79,17,91
ROGUE,6611,3913,2959,15,80,240,94,15,82
ROGUE,6612,918,2938,316,6,89,15,82,10
ROGUE,6613,1148,3207,302,10,99,15,88,8
ROGUE,6614,1605,3053,86,13,310,8,95,13
ROGUE,6615,917,2741,83,5,326,8,82,11
ROGUE,6616,1376,2874,97,11,309,8,91,9
ROGUE,6617,3403,2658,239,76,8,90,11,87
ROGUE,6618,1148,2884,313,10,90,11,86,10
ROGUE,6619,918,2850,316,6,87,15,84,10
ROGUE,6620,1376,2537,83,11,319,10,81,13
ROGUE,6621,4405,2762,13,86,240,95,13,79
ROGUE,6622,4223,2597,13,83,242,86,11,89
ROGUE,6623,4139,2428,13,80,238,81,9,97
ROGUE,6624,1146,2320,86,7,317,6,80,13
ROGUE,6625,3505,2343,13,69,240,82,7,101
ROGUE,6626,918,3090,332,6,70,11,89,14
ROGUE,6627,3654,3158,9,70,240,107,15,77
ROGUE,6628,919,3061,311,8,84,11,94,10
ROGUE,6629,4543,2183,237,99,8,73,5,87
ROGUE,6630,918,2926,303,6,95,11,89,6
ROGUE,6631,919,3014,321,8,77,11,93,8
ROGUE,6632,918,3188,309,6,81,11,101,10
ROGUE,6633,919,2754,321,8,86,11,82,12
ROGUE,6634,3808,2968,235,82,10,99,13,72
ROGUE,6635,4301,2603,237,91,6,80,13,90
ROGUE,6636,3952,2717,241,88,8,88,13,83
ROGUE,6637,1834,3165,83,15,316,16,86,17
ROGUE,6638,1376,3053,81,11,313,12,97,9
ROGUE,6639,1375,2965,79,9,309,6,101,17
ROGUE,6640,4034,2526,235,92,10,83,9,86
ROGUE,6641,919,2589,315,8,87,7,85,14
ROGUE,6642,3889,2487,243,80,6,91,9,82
ROGUE,6643,1146,2633,87,7,312,8,88,5
ROGUE,6644,1148,2392,315,10,82,5,86,6
ROGUE,6645,1376,2860,81,11,323,12,83,11
ROGUE,6646,4630,2275,13,94,238,77,9,83
ROGUE,6647,4350,2830,233,93,12,89,15,83
ROGUE,6648,4273,2321,9,82,236,80,11,96
ROGUE,6649,1148,2536,322,10,85,5,84,16
ROGUE,6650,1375,2859,90,9,320,14,83,5
ROGUE,6651,5526,1928,13,105,232,80,7,77
ROGUE,6652,1376,2710,90,11,323,12,80,7
ROGUE,6653,4406,2485,233,99,8,90,7,70
ROGUE,6654,4005,2923,241,86,8,89,15,90
ROGUE,6655,1375,2757,78,9,318,14,83,11
ROGUE,6656,4658,2294,17,93,242,80,7,91
ROGUE,6657,4697,2867,7,92,240,96,15,70
ROGUE,6658,1605,2776,87,13,315,8,89,15
ROGUE,6659,1376,2445,89,11,315,10,73,5
ROGUE,6660,1376,3201,86,11,309,14,96,11
ROGUE,6661,1146,2646,95,7,309,10,81,7
ROGUE,6662,4057,2270,9,86,240,83,9,85
ROGUE,6663,1376,2816,89,11,307,12,87,9
ROGUE,6664,1376,2987,83,11,319,16,85,9
ROGUE,6665,1376,2917,89,11,313,12,87,11
ROGUE,6666,919,2783,324,8,77,11,82,10
ROGUE,6667,1148,2609,329,10,81,11,83,6
ROGUE,6668,1148,2864,314,10,78,9,95,8
ROGUE,6669,1377,2699,308,12,98,11,83,4
ROGUE,6670,1376,2954,83,11,312,8,96,9
ROGUE,6671,3964,2709,9,83,234,93,9,78
ROGUE,6672,1148,2830,303,10,99,9,91,12
ROGUE,6673,1835,2766,96,17,307,14,82,13
ROGUE,6674,4302,2849,9,83,242,95,13,80
ROGUE,6675,918,3019,317,6,90,13,86,10
ROGUE,6676,3851,2853,237,83,14,85,15,89
ROGUE,6677,1377,2686,328,12,86,13,75,8
ROGUE,6678,3878,2876,241,81,12,96,11,82
ROGUE,6679,1375,2561,81,9,326,6,80,9
ROGUE,6680,1605,2801,94,13,312,10,87,9
ROGUE,6681,4143,2944,239,89,10,90,15,82
ROGUE,6682,1148,2478,317,10,83,5,77,10
ROGUE,6683,1376,3045,87,11,309,12,95,11
ROGUE,6684,1377,2574,314,12,91,11,78,8
ROGUE,6685,3540,2471,9,69,240,84,11,99
ROGUE,6686,1605,3191,81,13,314,14,94,11
ROGUE,6687,4040,2435,13,83,240,92,9,81
ROGUE,6688,1148,2803,314,10,92,13,83,8
ROGUE,6689,1146,2548,89,7,324,6,78,13
ROGUE,6690,1148,2672,323,10,87,9,87,16
ROGUE,6691,918,3084,306,6,88,13,91,10
ROGUE,6692,1377,2237,328,12,94,9,59,12
ROGUE,6693,918,3182,310,6,72,13,99,8
ROGUE,6694,1146,3053,80,7,318,14,91,13
ROGUE,6695,1375,2667,87,9,310,10,80,9
ROGUE,6696,1375,2959,81,9,313,12,91,11
ROGUE,6697,918,2597,316,6,81,9,84,6
ROGUE,6698,4486,2783,13,85,236,86,15,89
ROGUE,6699,3710,2671,239,72,8,94,11,99
ROGUE,6700,1148,2905,324,10,74,11,87,14
ROGUE,6701,3830,2554,239,87,10,80,9,88
ROGUE,6702,1605,3060,79,13,315,8,93,13
ROGUE,6703,1148,2791,304,10,102,11,85,12
ROGUE,6704,3926,2888,239,88,14,95,9,78
ROGUE,6705,3872,2339,239,81,14,80,11,100
ROGUE,6706,1376,2677,80,11,317,8,86,11
ROGUE,6707,1146,2949,84,7,316,10,87,15
ROGUE,6708,1834,3080,92,15,310,10,97,15
ROGUE,6709,1835,2683,91,17,315,6,87,7
ROGUE,6710,3690,2732,9,75,236,97,7,88
ROGUE,6711,4503,2261,13,87,238,86,7,83
ROGUE,6712,4581,2538,13,92,238,77,11,89
ROGUE,6713,4399,2908,7,85,236,97,15,74
ROGUE,6714,918,2561,328,6,76,9,79,12
ROGUE,6715,4719,3029,13,90,240,101,13,75
ROGUE,6716,4357,2732,7,89,238,91,15,78
ROGUE,6717,3465,2470,239,73,8,84,9,98
ROGUE,6718,4021,2521,237,84,10,89,13,86
ROGUE,6719,4271,2768,241,87,14,94,11,76
ROGUE,6720,4707,2715,11,95,240,89,11,76
ROGUE,6721,917,2804,91,5,296,12,94,17
ROGUE,6722,3706,2746,241,84,6,94,9,79
ROGUE,6723,1376,2576,98,11,306,10,79,9
ROGUE,6724,4544,2467,15,99,236,77,13,84
ROGUE,6725,1605,2863,95,13,319,10,81,5
ROGUE,6726,3035,2297,235,78,4,77,7,96
ROGUE,6727,4835,2544,9,99,240,87,5,78
ROGUE,6728,3830,2518,241,80,8,88,11,85
ROGUE,6729,4731,2472,9,100,238,87,7,67
ROGUE,6730,919,2728,306,8,91,7,90,10
ROGUE,6731,1148,2712,305,10,91,9,83,8
ROGUE,6732,1375,2879,83,9,317,10,85,11
ROGUE,6733,1148,3198,313,10,81,15,91,10
ROGUE,6734,4823,2677,7,88,238,85,11,95
ROGUE,6735,1376,2822,72,11,323,12,88,7
ROGUE,6736,1148,2901,312,10,88,11,89,6
ROGUE,6737,919,3165,317,8,76,15,98,8
ROGUE,6738,1378,2759,308,14,90,13,79,8
ROGUE,6739,3807,2537,7,83,238,82,9,95
ROGUE,6740,918,2653,315,6,81,11,83,12
ROGUE,6741,918,2951,311,6,81,13,89,12
ROGUE,6742,1605,3149,86,13,299,10,102,9
ROGUE,6743,1835,3164,89,17,308,12,92,11
ROGUE,6744,1375,2798,80,9,306,4,99,13
ROGUE,6745,1605,2561,85,13,316,10,80,13
ROGUE,6746,3434,2799,7,71,240,89,13,98
ROGUE,6747,1607,2914,321,16,75,17,83,8
ROGUE,6748,1605,2477,87,13,317,8,77,9
ROGUE,6749,4096,2840,9,79,236,94,13,91
ROGUE,6750,3613,3201,13,76,240,107,13,79
ROGUE,6751,3700,2349,13,76,236,83,9,97
ROGUE,6752,1375,2639,86,9,312,8,85,15
ROGUE,6753,1377,3107,310,12,70,11,101,8
ROGUE,6754,4456,2499,17,90,240,74,13,90
ROGUE,6755,4872,2577,11,96,240,79,15,85
ROGUE,6756,919,3104,302,8,91,15,94,10
ROGUE,6757,1378,3118,317,14,85,11,87,12
ROGUE,6758,4463,2589,11,95,242,85,11,78
ROGUE,6759,1375,2500,91,9,314,8,80,11
ROGUE,6760,3929,2540,11,78,238,88,11,88
ROGUE,6761,1376,2568,86,11,320,8,77,13
ROGUE,6762,3951,2675,241,83,12,86,15,78
ROGUE,6763,919,2675,304,8,92,7,89,8
ROGUE,6764,1146,2664,92,7,322,10,79,11
ROGUE,6765,1375,2814,88,9,317,8,84,11
ROGUE,6766,1376,2703,88,11,307,4,94,7
ROGUE,6767,1605,2567,90,13,318,10,79,13
ROGUE,6768,4019,2571,243,83,8,90,9,92
ROGUE,6769,1377,2627,310,12,99,11,78,10
ROGUE,6770,3662,2707,237,83,10,94,7,88
ROGUE,6771,1376,2559,92,11,327,10,76,9
ROGUE,6772,3901,2609,241,80,8,85,9,100
ROGUE,6773,1605,2741,95,13,302,10,82,11
ROGUE,6774,4128,2578,11,83,236,86,11,85
ROGUE,6775,4266,2509,237,89,10,82,9,90
ROGUE,6776,4227,2623,7,81,234,91,11,82
ROGUE,6777,919,3097,309,8,83,13,93,10
ROGUE,6778,3601,2711,243,84,12,89,9,86
ROGUE,6779,1377,2749,314,12,83,9,90,8
ROGUE,6780,1146,2597,85,7,319,8,77,7
ROGUE,6781,4606,2467,15,94,240,81,11,79
ROGUE,6782,3877,2696,237,88,6,86,13,85
ROGUE,6783,1605,2547,101,13,314,4,82,9
ROGUE,6784,4817,2403,15,98,234,82,9,70
ROGUE,6785,4074,2483,5,77,240,85,9,96
ROGUE,6786,4178,2813,233,87,6,88,15,88
ROGUE,6787,4275,2444,241,88,10,87,5,88
ROGUE,6788,1375,2573,86,9,322,12,69,11
ROGUE,6789,1376,2776,82,11,323,12,82,11
ROGUE,6790,4073,2814,11,85,238,95,11,86
ROGUE,6791,3980,2658,235,89,12,87,13,77
ROGUE,6792,3747,2799,235,83,4,90,13,90
ROGUE,6793,1377,2879,312,12,96,13,79,8
ROGUE,6794,919,2834,318,8,83,13,82,12
ROGUE,6795,1377,3364,306,12,83,17,96,8
ROGUE,6796,4092,2609,11,79,238,87,7,94
ROGUE,6797,5028,2842,7,102,242,95,9,65
ROGUE,6798,4722,2689,237,95,16,87,11,79
ROGUE,6799,4618,2426,17,85,242,84,11,93
ROGUE,6800,919,2712,314,8,86,11,85,6
ROGUE,6801,1834,2706,88,15,314,12,81,11
ROGUE,6802,919,2617,311,8,100,11,78,8
ROGUE,6803,4517,2555,13,94,236,82,13,84
ROGUE,6804,4525,2440,13,91,234,81,13,82
ROGUE,6805,1148,2689,325,10,91,11,79,12
ROGUE,6806,3676,2963,239,78,4,94,11,89
ROGUE,6807,1376,2762,82,11,331,16,72,13
ROGUE,6808,1146,2840,82,7,319,12,88,7
ROGUE,6809,3529,2619,241,78,6,83,11,92
ROGUE,6810,4570,2261,13,94,242,79,7,85
ROGUE,6811,4282,3060,235,80,12,103,13,78
ROGUE,6812,918,2516,322,6,84,7,85,12
ROGUE,6813,1146,2719,82,7,319,14,80,13
ROGUE,6814,1377,2909,325,12,85,15,79,10
ROGUE,6815,4546,2263,15,93,236,75,9,94
ROGUE,6816,1378,2537,312,14,97,9,82,6
ROGUE,6817,1376,2764,87,11,326,14,74,11
ROGUE,6818,4726,2649,11,99,238,79,13,78
ROGUE,6819,4284,2772,7,78,234,103,11,85
ROGUE,6820,919,3026,313,8,79,11,85,14
ROGUE,6821,1148,2322,318,10,92,9,69,10
ROGUE,6822,917,2682,97,5,310,10,78,7
ROGUE,6823,1375,2916,90,9,316,8,91,11
ROGUE,6824,917,3028,85,5,311,14,87,9
ROGUE,6825,4269,2496,239,97,8,84,9,74
ROGUE,6826,4471,2543,235,90,10,84,9,87
ROGUE,6827,4274,2603,239,93,4,91,9,81
ROGUE,6828,1376,3046,84,11,314,12,87,7
ROGUE,6829,1375,2665,80,9,315,8,84,13
ROGUE,6830,4005,2905,13,79,240,96,15,79
ROGUE,6831,4765,2740,15,96,240,85,15,83
ROGUE,6832,1148,2789,322,10,81,9,84,16
ROGUE,6833,1376,3386,90,11,316,16,95,13
ROGUE,6834,1376,2722,87,11,322,6,82,15
ROGUE,6835,1376,2709,83,11,326,12,82,13
ROGUE,6836,1146,2799,71,7,333,12,83,13
ROGUE,6837,1605,2412,87,13,327,10,75,9
ROGUE,6838,4023,2844,9,81,238,88,13,95
ROGUE,6839,4026,2814,9,87,238,85,13,88
ROGUE,6840,4546,2563,9,88,236,91,9,83
ROGUE,6841,4752,2244,11,97,236,80,5,81
ROGUE,6842,919,2991,298,8,93,9,94,10
ROGUE,6843,1377,2957,301,12,101,11,89,14
ROGUE,6844,1376,2827,87,11,315,14,83,9
ROGUE,6845,4414,2776,241,92,12,83,17,86
ROGUE,6846,3495,2949,233,79,10,100,11,80
ROGUE,6847,4154,2638,235,91,12,88,7,84
ROGUE,6848,4494,2832,13,82,240,86,15,102
ROGUE,6849,1605,2669,83,13,323,10,79,13
ROGUE,6850,4006,2483,239,81,14,89,9,85
ROGUE,6851,4305,2555,237,92,4,81,9,88
ROGUE,6852,1146,2645,96,7,315,10,78,7
ROGUE,6853,1376,2677,91,11,320,10,78,9
ROGUE,6854,3834,2732,239,84,14,90,13,75
ROGUE,6855,4753,2499,13,93,238,81,11,84
ROGUE,6856,3988,2701,237,84,8,95,9,80
ROGUE,6857,5017,2388,9,98,236,82,11,80
ROGUE,6858,919,2914,307,8,93,11,93,10
ROGUE,6859,1148,2691,311,10,93,11,85,14
ROGUE,6860,4548,2362,7,89,238,78,9,97
ROGUE,6861,4327,2635,9,85,238,94,11,83
ROGUE,6862,1148,2988,310,10,96,11,89,12
ROGUE,6863,2999,3106,239,67,6,96,15,100
ROGUE,6864,4913,2577,11,97,242,80,13,95
ROGUE,6865,4355,2774,11,83,242,95,11,84
ROGUE,6866,4008,2937,243,91,16,92,13,74
ROGUE,6867,3966,2680,241,80,10,85,15,86
ROGUE,6868,4133,2695,13,80,234,91,11,85
ROGUE,6869,1378,2858,322,14,79,13,88,10
ROGUE,6870,1376,2673,76,11,311,8,94,9
ROGUE,6871,1834,2840,79,15,307,6,99,13
ROGUE,6872,1605,2961,89,13,319,14,83,5
ROGUE,6873,1835,2686,100,17,314,10,81,13
ROGUE,6874,4067,2403,9,81,238,77,9,96
ROGUE,6875,4350,2306,11,84,240,80,11,90
ROGUE,6876,1377,2784,308,12,88,11,89,10
ROGUE,6877,4213,2881,11,86,234,92,17,72
ROGUE,6878,4274,2645,15,85,234,93,15,70
ROGUE,6879,4268,2520,11,84,240,90,11,76
ROGUE,6880,1605,2704,92,13,298,4,93,7
ROGUE,6881,1377,2604,322,12,92,11,75,12
ROGUE,6882,4285,2367,9,81,234,84,7,105
ROGUE,6883,1607,2937,321,16,81,13,83,10
ROGUE,6884,4495,2717,13,90,236,92,13,72
ROGUE,6885,919,2466,321,8,84,9,76,10
ROGUE,6886,4836,2774,9,93,238,92,13,79
ROGUE,6887,1605,2564,86,13,328,8,77,15
ROGUE,6888,4472,2633,15,90,236,90,11,80
ROGUE,6889,1376,2735,92,11,310,12,85,9
ROGUE,6890,3202,2960,233,71,4,98,11,88
ROGUE,6891,4717,2744,11,93,242,92,9,77
ROGUE,6892,3753,3143,239,77,6,100,15,86
ROGUE,6893,4424,2233,9,81,244,80,7,107
ROGUE,6894,3128,2890,237,68,14,100,13,91
ROGUE,6895,3700,2797,15,73,236,90,17,99
ROGUE,6896,1376,2736,82,11,306,8,87,13
ROGUE,6897,1376,2989,86,11,309,10,98,7
ROGUE,6898,4140,2840,9,83,238,90,15,95
ROGUE,6899,4159,2643,13,83,234,86,13,87
ROGUE,6900,4162,2623,7,86,238,84,11,88
ROGUE,6901,4830,2401,15,97,238,73,15,90
ROGUE,6902,4436,2503,13,91,238,86,9,85
ROGUE,6903,3651,2934,237,80,10,96,13,73
ROGUE,6904,4020,2742,11,86,236,85,11,89
ROGUE,6905,919,3054,326,8,69,9,92,10
ROGUE,6906,4122,2734,239,86,6,81,15,92
ROGUE,6907,1148,2567,311,10,88,11,82,10
ROGUE,6908,4748,2692,245,96,10,92,9,77
ROGUE,6909,917,3139,81,5,319,14,93,11
ROGUE,6910,3591,2595,239,79,8,89,9,83
ROGUE,6911,1376,2857,94,11,317,12,84,11
ROGUE,6912,3953,2674,7,83,236,85,15,88
ROGUE,6913,4219,2759,15,86,236,85,13,89
ROGUE,6914,4322,2510,239,101,8,88,7,70
ROGUE,6915,4327,2827,235,90,10,94,11,79
ROGUE,6916,4568,2672,239,100,6,88,13,73
ROGUE,6917,3972,2588,237,82,8,93,5,84
ROGUE,6918,1376,2592,92,11,324,12,73,15
ROGUE,6919,3328,2881,241,74,12,93,13,86
ROGUE,6920,3560,2774,239,83,10,91,9,77
ROGUE,6921,1377,2714,305,12,91,7,89,12
ROGUE,6922,1148,2853,313,10,76,9,90,8
ROGUE,6923,1607,2562,331,16,89,9,73,16
ROGUE,6924,1148,2869,319,10,83,13,85,10
ROGUE,6925,1834,3085,80,15,311,16,94,11
ROGUE,6926,3867,2455,237,87,10,80,9,92
ROGUE,6927,1834,2842,88,15,313,10,88,11
ROGUE,6928,4568,2562,13,83,240,87,11,98
ROGUE,6929,1377,3140,316,12,88,13,89,14
ROGUE,6930,4182,2653,243,91,6,90,9,84
ROGUE,6931,1377,2703,316,12,89,11,78,12
ROGUE,6932,4128,2238,233,88,10,71,11,102
ROGUE,6933,1376,2887,88,11,314,8,87,9
ROGUE,6934,1605,3321,80,13,308,12,99,7
ROGUE,6935,3809,2451,235,81,8,83,11,91
ROGUE,6936,1605,2680,98,13,303,10,86,11
ROGUE,6937,3784,2556,237,80,8,87,9,92
ROGUE,6938,4714,2101,13,96,236,75,7,83
ROGUE,6939,4791,2360,239,103,12,76,9,78
ROGUE,6940,4580,2356,13,89,240,82,5,87
ROGUE,6941,919,3133,303,8,84,13,94,6
ROGUE,6942,1378,2817,301,14,99,11,83,16
ROGUE,6943,3971,2644,11,78,238,85,15,93
ROGUE,6944,3631,2678,239,76,8,87,13,98
ROGUE,6945,1375,2837,84,9,320,8,91,15
ROGUE,6946,4733,2637,9,97,242,82,11,85
ROGUE,6947,4188,2452,13,79,238,90,9,95
ROGUE,6948,4021,2897,11,78,240,103,9,77
ROGUE,6949,4229,2506,13,81,240,87,9,96
ROGUE,6950,918,2791,316,6,91,13,78,10
ROGUE,6951,1834,3209,70,15,326,12,101,9
ROGUE,6952,1605,2804,75,13,325,12,83,5
ROGUE,6953,4235,2527,233,96,12,84,11,79
ROGUE,6954,4707,2585,241,98,6,88,11,81
