class,seed_index,hp,mp,str,con,dex,int,wis,cha
WARRIOR,6381,6643,2880,174,151,50,54,50,48
WARRIOR,6382,7969,2744,146,177,47,43,59,51
WARRIOR,6383,6501,2935,164,150,44,53,51,57
WARRIOR,6384,6848,2558,161,165,47,40,50,52
WARRIOR,6385,7214,2646,170,162,45,49,46,58
WARRIOR,6386,7325,2717,154,175,44,42,52,54
WARRIOR,6387,7497,2284,164,175,54,39,36,47
WARRIOR,6388,7470,2823,149,174,47,55,45,46
WARRIOR,6389,6728,2706,166,155,55,39,61,47
WARRIOR,6390,7424,3170,167,173,41,52,56,44
WARRIOR,6391,6424,2535,177,151,40,43,43,59
WARRIOR,6392,6864,2542,168,160,51,45,50,56
WARRIOR,6393,7735,3165,154,176,42,53,54,44
WARRIOR,6394,6806,3135,164,153,47,51,58,47
WARRIOR,6395,7046,2704,162,161,51,57,46,49
WARRIOR,6396,6612,2785,168,150,41,46,58,52
WARRIOR,6397,6762,3101,172,151,52,50,54,55
WARRIOR,6398,6571,2388,166,155,43,49,41,59
WARRIOR,6399,6854,2940,157,158,54,50,54,49
WARRIOR,6400,6436,2301,162,152,51,44,39,62
WARRIOR,6401,6450,2682,158,159,36,50,51,54
WARRIOR,6402,7296,2813,163,166,31,50,58,46
WARRIOR,6403,6904,2601,174,158,46,46,47,48
WARRIOR,6404,7433,2876,149,169,58,56,44,39
WARRIOR,6405,6992,3033,176,160,38,56,48,51
WARRIOR,6406,7412,2735,159,168,43,51,45,45
WARRIOR,6407,7689,2878,173,172,43,53,46,40
WARRIOR,6408,6985,2731,172,147,45,55,47,49
WARRIOR,6409,7413,2547,158,166,54,43,48,54
WARRIOR,6410,7063,2744,146,169,44,51,53,45
WARRIOR,6411,7149,2426,169,160,47,50,36,60
WARRIOR,6412,6903,2749,167,158,39,52,53,45
WARRIOR,6413,7468,2641,167,172,47,48,43,51
WARRIOR,6414,7101,2852,172,166,47,47,53,45
WARRIOR,6415,7509,2750,140,179,62,43,52,38
WARRIOR,6416,6830,2758,158,159,49,54,42,50
WARRIOR,6417,6851,2643,173,157,40,54,43,44
WARRIOR,6418,8275,2503,154,181,47,50,41,57
WARRIOR,6419,6425,2627,177,153,48,55,33,56
WARRIOR,6420,7642,2813,151,172,52,49,56,49
WARRIOR,6421,6711,2972,146,156,59,61,43,55
WARRIOR,6422,6673,2383,164,153,52,36,51,53
WARRIOR,6423,7542,3229,153,169,45,67,45,50
WARRIOR,6424,7346,2691,153,174,43,48,47,41
WARRIOR,6425,7636,2789,162,174,46,49,50,39
WARRIOR,6426,6610,2795,171,157,40,47,52,46
WARRIOR,6427,7478,2344,148,178,46,39,45,53
WARRIOR,6428,8000,2696,162,173,52,58,35,51
WARRIOR,6429,7648,2787,154,181,39,53,45,47
WARRIOR,6430,6560,2488,168,155,44,48,46,51
WARRIOR,6431,6759,2787,159,154,59,47,49,54
WARRIOR,6432,6187,2670,183,139,50,46,53,50
WARRIOR,6433,7740,2673,156,172,55,45,52,41
WARRIOR,6434,7157,3138,155,162,48,61,46,45
WARRIOR,6435,7787,2796,157,183,38,49,49,52
WARRIOR,6436,6663,2759,170,153,46,51,55,38
WARRIOR,6437,5905,2602,160,149,51,47,40,65
WARRIOR,6438,6450,2865,173,153,51,51,47,45
WARRIOR,6439,6395,2846,177,152,46,38,62,47
WARRIOR,6440,7424,2518,156,172,31,48,45,58
WARRIOR,6441,7444,2742,161,182,46,42,52,43
WARRIOR,6442,7127,2932,173,156,37,62,48,42
WARRIOR,6443,7392,2749,160,173,44,40,54,44
WARRIOR,6444,7094,2603,153,169,56,42,50,51
WARRIOR,6445,7336,2935,171,159,37,55,53,56
WARRIOR,6446,7052,2507,146,164,66,36,52,51
WARRIOR,6447,7467,2733,154,164,53,67,36,44
WARRIOR,6448,6614,2970,177,149,55,45,56,39
WARRIOR,6449,6683,2642,161,159,47,51,46,45
WARRIOR,6450,7471,2811,155,172,40,41,58,53
WARRIOR,6451,6642,2769,183,149,56,56,38,43
WARRIOR,6452,7389,2537,148,170,41,48,48,50
WARRIOR,6453,7258,2697,161,173,53,47,47,40
WARRIOR,6454,6068,3117,178,151,45,47,63,44
WARRIOR,6455,8274,3116,147,187,49,50,54,45
WARRIOR,6456,7020,2539,161,156,47,52,47,47
WARRIOR,6457,6479,2865,172,149,50,55,48,44
WARRIOR,6458,6715,2587,173,158,41,38,56,56
WARRIOR,6459,7576,2859,162,168,48,53,49,44
WARRIOR,6460,7463,2522,168,172,49,43,48,46
WARRIOR,6461,7141,2652,156,166,55,56,45,48
WARRIOR,6462,7194,2680,155,167,50,55,42,52
WARRIOR,6463,7212,2985,166,157,55,57,49,45
WARRIOR,6464,8131,2563,163,176,49,46,44,46
WARRIOR,6465,8169,2550,139,179,56,48,45,57
WARRIOR,6466,6972,3180,164,150,44,48,64,50
WARRIOR,6467,7745,2879,152,171,36,43,69,42
WARRIOR,6468,7023,2595,162,163,44,41,47,57
WARRIOR,6469,6266,3028,167,144,45,54,53,48
WARRIOR,6470,7055,2668,165,170,53,50,45,50
WARRIOR,6471,6839,2734,155,173,53,46,51,43
WARRIOR,6472,6882,3278,167,150,47,54,64,45
WARRIOR,6473,6850,2784,169,163,43,48,46,47
WARRIOR,6474,7236,2303,164,158,54,46,35,55
WARRIOR,6475,7596,2535,155,170,51,43,46,49
WARRIOR,6476,6682,2915,163,155,37,53,53,53
WARRIOR,6477,6541,2932,178,148,43,63,40,56
WARRIOR,6478,6772,2651,177,157,48,47,46,43
WARRIOR,6479,7132,2971,164,165,44,53,51,50
WARRIOR,6480,6345,3086,160,152,47,60,52,43
WARRIOR,6481,6947,2846,172,158,38,55,52,55
WARRIOR,6482,6656,2820,170,152,60,49,50,47
WARRIOR,6483,7050,2571,151,164,56,46,46,61
WARRIOR,6484,7122,2729,158,168,54,46,51,39
WARRIOR,6485,6536,3189,177,142,52,52,60,45
WARRIOR,6486,6725,2619,160,163,61,52,44,47
WARRIOR,6487,7103,3080,158,167,58,59,46,39
WARRIOR,6488,7214,2987,148,163,57,63,47,53
WARRIOR,6489,7001,2911,151,173,48,51,49,45
WARRIOR,6490,7382,2424,169,167,43,41,45,53
WARRIOR,6491,6908,3137,152,164,40,62,52,52
WARRIOR,6492,7259,2995,163,166,45,52,53,46
WARRIOR,6493,7822,2830,155,182,37,50,50,43
WARRIOR,6494,7844,2849,154,169,44,52,54,45
WARRIOR,6495,7188,2612,154,166,45,51,43,54
WARRIOR,6496,6888,2473,162,160,59,39,54,43
WARRIOR,6497,7394,2154,159,162,49,40,37,64
WARRIOR,6498,6033,2638,184,147,51,54,45,34
WARRIOR,6499,7291,2796,162,171,47,43,58,47
WARRIOR,6500,6428,2679,182,150,42,45,55,48
WARRIOR,6501,7596,2997,159,170,45,49,57,43
WARRIOR,6502,6680,2779,165,157,37,54,50,55
WARRIOR,6503,6909,2634,170,155,59,46,49,41
WARRIOR,6504,7286,2732,145,175,48,50,49,39
WARRIOR,6505,7201,2842,174,163,51,44,59,49
WARRIOR,6506,6831,3018,166,161,52,42,55,55
WARRIOR,6507,7641,2258,143,177,46,34,46,65
WARRIOR,6508,6795,2875,151,158,45,53,47,55
WARRIOR,6509,6338,2784,171,145,57,44,52,52
WARRIOR,6510,7800,2441,157,181,44,40,44,57
WARRIOR,6511,7733,2414,159,177,37,40,41,67
WARRIOR,6512,7074,3078,166,160,42,55,52,44
WARRIOR,6513,7091,2799,150,166,58,43,53,42
WARRIOR,6514,6664,2539,153,159,53,42,52,48
WARRIOR,6515,6829,2230,173,155,43,34,45,59
WARRIOR,6516,6905,3000,159,165,45,61,49,47
WARRIOR,6517,6807,2693,169,149,52,45,50,52
WARRIOR,6518,6319,2928,161,145,59,55,60,44
WARRIOR,6519,6746,3115,156,157,49,47,67,50
WARRIOR,6520,7933,2716,144,190,66,38,49,37
WARRIOR,6521,7767,2756,160,176,45,47,49,49
WARRIOR,6522,7682,2568,158,163,52,44,49,55
WARRIOR,6523,6633,2445,168,151,46,43,48,58
WARRIOR,6524,6580,2729,163,157,48,58,39,58
WARRIOR,6525,6376,3033,179,150,42,56,50,50
WARRIOR,6526,7703,2570,144,179,37,51,45,59
WARRIOR,6527,6079,3145,170,140,47,60,52,48
WARRIOR,6528,6516,2505,184,147,60,39,48,40
WARRIOR,6529,7012,2843,156,169,53,47,51,52
WARRIOR,6530,6956,2500,174,161,51,42,46,48
WARRIOR,6531,6803,2673,180,155,52,47,44,49
WARRIOR,6532,6555,2950,172,151,46,49,56,45
WARRIOR,6533,6686,2714,171,158,51,47,48,44
WARRIOR,6534,6722,2804,167,157,46,58,40,51
WARRIOR,6535,6851,2442,165,158,43,49,46,50
WARRIOR,6536,6383,2980,167,146,47,57,46,48
WARRIOR,6537,6938,2660,182,153,43,51,45,49
WARRIOR,6538,6888,2655,154,160,60,53,46,45
WARRIOR,6539,7642,2506,160,169,59,39,46,39
WARRIOR,6540,6406,3228,170,151,43,52,66,44
WARRIOR,6541,7029,2557,151,161,49,49,47,55
WARRIOR,6542,7646,2675,152,179,50,43,50,51
WARRIOR,6543,6960,3108,157,159,42,62,53,56
WARRIOR,6544,7853,2893,155,180,66,47,56,32
WARRIOR,6545,7154,3094,145,165,47,49,61,48
WARRIOR,6546,6795,3092,157,157,50,59,51,48
WARRIOR,6547,7537,2597,160,164,55,55,37,51
WARRIOR,6548,7338,2801,158,177,50,46,52,42
WARRIOR,6549,6461,2922,168,146,46,46,58,52
WARRIOR,6550,7238,3047,154,167,50,49,53,52
WARRIOR,6551,7340,2497,169,162,54,48,40,42
WARRIOR,6552,7976,2921,136,190,55,44,58,40
WARRIOR,6553,7307,2370,163,163,61,40,41,53
WARRIOR,6554,7155,2661,163,165,57,49,42,38
WARRIOR,6555,6488,2927,183,155,56,53,45,39
WARRIOR,6556,6984,2393,159,159,50,52,38,48
WARRIOR,6557,7401,2958,166,164,47,38,64,39
WARRIOR,6558,6943,2977,171,161,46,51,52,40
WARRIOR,6559,7297,2649,151,165,53,51,45,51
WARRIOR,6560,7020,2811,158,158,54,54,47,48
WARRIOR,6561,7253,2997,177,158,46,55,51,44
WARRIOR,6562,6425,2656,161,162,56,40,49,47
WARRIOR,6563,6976,2126,171,163,58,39,35,42
WARRIOR,6564,6915,2440,173,155,56,43,43,39
WARRIOR,6565,6704,2853,155,167,40,39,58,57
WARRIOR,6566,6292,2435,164,153,57,41,44,49
WARRIOR,6567,7136,2634,150,168,54,46,53,42
WARRIOR,6568,6904,2855,170,157,53,50,49,47
WARRIOR,6569,6917,2930,156,163,51,51,55,50
WARRIOR,6570,7182,2808,173,158,42,61,43,45
WARRIOR,6571,6939,2724,168,153,44,57,52,35
WARRIOR,6572,6885,2747,170,155,61,51,47,40
WARRIOR,6573,7240,2526,167,163,36,39,51,57
WARRIOR,6574,7280,2850,157,165,49,50,56,42
WARRIOR,6575,6715,2460,156,174,39,44,41,48
WARRIOR,6576,7277,2782,161,163,55,56,48,44
WARRIOR,6577,6674,2842,174,154,52,48,48,45
WARRIOR,6578,6994,2583,172,165,37,51,43,53
WARRIOR,6579,7514,2623,156,171,52,52,43,33
WARRIOR,6580,7238,2736,159,164,45,49,53,47
WARRIOR,6581,6201,2486,180,141,44,41,51,50
WARRIOR,6582,7056,2371,165,161,42,46,46,54
WARRIOR,6583,7799,2582,161,171,57,52,44,45
WARRIOR,6584,6649,2705,168,156,44,50,43,55
WARRIOR,6585,6279,2875,159,151,49,53,55,51
WARRIOR,6586,7372,2876,157,162,41,61,50,51
WARRIOR,6587,6649,2988,167,151,53,61,47,47
WARRIOR,6588,6273,2559,173,148,59,45,55,40
WARRIOR,6589,6970,2794,153,162,50,56,51,43
WARRIOR,6590,7001,2571,169,160,49,48,41,52
WARRIOR,6591,7029,2709,155,166,50,42,49,51
WARRIOR,6592,7779,2491,156,177,39,52,43,47
WARRIOR,6593,6978,3023,165,162,43,53,57,45
WARRIOR,6594,6814,2923,183,156,47,61,41,43
WARRIOR,6595,6334,2695,171,152,45,55,44,48
WARRIOR,6596,7779,2121,141,178,57,39,38,51
WARRIOR,6597,7258,3089,153,167,41,52,56,42
WARRIOR,6598,6042,2738,183,143,49,51,52,39
WARRIOR,6599,7162,2659,158,168,51,42,51,54
WARRIOR,6600,7151,2619,167,154,53,51,45,47
WARRIOR,6601,7494,3007,168,166,35,55,56,54
WARRIOR,6602,6811,2940,176,155,40,51,50,54
WARRIOR,6603,6796,2801,174,161,48,56,43,44
WARRIOR,6604,7453,2462,162,170,46,44,41,54
WARRIOR,6605,6787,2502,166,160,56,42,47,35
WARRIOR,6606,6954,2739,155,159,53,51,46,60
WARRIOR,6607,7885,2384,155,181,48,44,47,40
WARRIOR,6608,7287,2578,158,164,48,40,49,53
WARRIOR,6609,6964,2507,165,159,55,43,49,47
WARRIOR,6610,7013,2470,174,160,59,41,43,47
WARRIOR,6611,7405,2736,160,171,53,38,56,48
WARRIOR,6612,6608,2957,167,150,39,58,46,58
WARRIOR,6613,7295,2693,167,165,48,46,50,46
WARRIOR,6614,7054,2594,169,156,66,39,48,47
WARRIOR,6615,6622,2566,158,158,57,47,48,47
WARRIOR,6616,7579,2542,166,182,51,44,44,38
WARRIOR,6617,7282,2557,169,156,44,44,55,43
WARRIOR,6618,7133,2924,168,154,48,57,49,44
WARRIOR,6619,7247,2905,160,163,46,59,46,44
WARRIOR,6620,7580,2463,139,173,54,43,51,57
WARRIOR,6621,7315,2914,166,164,47,42,60,47
WARRIOR,6622,7264,2635,168,175,44,48,51,38
WARRIOR,6623,7819,2832,156,179,39,47,55,42
WARRIOR,6624,6940,2648,144,164,50,43,55,53
WARRIOR,6625,6657,2783,174,148,46,52,52,40
WARRIOR,6626,7177,2545,155,167,59,46,47,48
WARRIOR,6627,6194,2897,177,142,61,49,51,38
WARRIOR,6628,6773,2597,174,156,44,52,43,49
WARRIOR,6629,6413,2367,169,155,46,40,41,58
WARRIOR,6630,7359,2594,150,172,42,53,42,51
WARRIOR,6631,6455,2772,173,152,59,48,46,40
WARRIOR,6632,6701,2771,160,164,50,48,47,49
WARRIOR,6633,6630,2540,172,161,49,50,37,51
WARRIOR,6634,6744,2620,163,156,54,41,45,52
WARRIOR,6635,6783,2812,165,156,54,45,55,42
WARRIOR,6636,7533,2748,159,179,45,47,49,42
WARRIOR,6637,7312,3315,155,169,40,50,62,57
WARRIOR,6638,7909,2882,136,184,54,54,54,41
WARRIOR,6639,6671,2468,157,153,60,50,43,58
WARRIOR,6640,7557,2648,152,176,52,49,45,41
WARRIOR,6641,6246,2738,168,146,51,51,49,51
WARRIOR,6642,7131,2451,173,164,48,42,44,40
WARRIOR,6643,7037,2421,158,159,48,42,46,54
WARRIOR,6644,7091,2085,165,161,51,41,46,40
WARRIOR,6645,7517,2679,169,167,43,42,51,49
WARRIOR,6646,6924,2273,185,157,45,32,51,44
WARRIOR,6647,7288,2886,166,158,46,50,53,52
WARRIOR,6648,6917,2407,167,157,54,39,49,48
WARRIOR,6649,7063,2287,166,167,50,39,44,56
WARRIOR,6650,7448,2867,165,166,49,53,53,35
WARRIOR,6651,6630,2249,168,161,47,38,40,60
WARRIOR,6652,7568,2834,147,176,50,50,55,45
WARRIOR,6653,6550,2543,173,154,48,39,47,46
WARRIOR,6654,7304,2856,177,169,43,49,45,46
WARRIOR,6655,6685,2678,168,150,53,54,48,40
WARRIOR,6656,7525,2970,144,177,48,58,53,50
WARRIOR,6657,7366,2823,157,165,45,50,54,49
WARRIOR,6658,7804,3056,154,173,42,49,58,51
WARRIOR,6659,6723,2536,159,160,47,43,53,41
WARRIOR,6660,7489,2875,166,168,43,64,43,43
WARRIOR,6661,6551,2528,169,157,51,49,44,39
WARRIOR,6662,7190,2406,157,165,51,46,45,48
WARRIOR,6663,8056,2566,141,179,53,47,45,50
WARRIOR,6664,7006,2812,164,164,45,44,58,48
WARRIOR,6665,7224,2713,168,161,54,50,42,48
WARRIOR,6666,6883,2672,169,159,42,49,47,46
WARRIOR,6667,6316,2715,177,147,52,55,49,40
WARRIOR,6668,6702,2870,160,149,55,52,50,48
WARRIOR,6669,7430,2317,148,174,52,42,47,53
WARRIOR,6670,6731,2950,164,158,47,50,57,43
WARRIOR,6671,6034,2364,186,142,47,48,35,48
WARRIOR,6672,6593,2855,162,161,45,53,48,55
WARRIOR,6673,8095,2819,164,170,48,55,41,51
WARRIOR,6674,6770,2749,169,160,63,49,50,31
WARRIOR,6675,6404,2879,170,148,50,49,54,51
WARRIOR,6676,6709,2842,162,161,54,52,49,45
WARRIOR,6677,7107,2879,162,167,44,52,49,48
WARRIOR,6678,6977,2839,167,160,55,48,49,44
WARRIOR,6679,7524,2297,168,166,51,35,46,45
WARRIOR,6680,6771,2795,160,157,50,51,50,57
WARRIOR,6681,7336,2762,156,173,45,52,51,48
WARRIOR,6682,7900,2152,145,180,48,38,39,52
WARRIOR,6683,6480,2822,170,154,56,58,49,38
WARRIOR,6684,7380,2681,152,165,52,60,40,45
WARRIOR,6685,7621,2275,148,176,51,36,47,54
WARRIOR,6686,6883,2834,173,154,46,49,52,53
WARRIOR,6687,7067,2539,164,160,54,38,47,55
WARRIOR,6688,6914,3015,153,161,48,60,53,45
WARRIOR,6689,6611,2620,162,152,46,40,56,61
WARRIOR,6690,7492,2378,172,169,59,40,40,52
WARRIOR,6691,6723,2732,162,166,47,46,50,43
WARRIOR,6692,7263,2076,165,164,54,51,27,53
WARRIOR,6693,6366,2717,161,155,47,46,49,50
WARRIOR,6694,6039,3015,176,145,49,62,44,47
WARRIOR,6695,7228,2546,145,168,47,53,39,53
WARRIOR,6696,7107,2503,164,153,53,45,49,53
WARRIOR,6697,7136,2066,163,166,56,37,39,41
WARRIOR,6698,7063,2854,179,158,41,32,62,52
WARRIOR,6699,7015,2960,164,162,48,57,43,49
WARRIOR,6700,6990,3042,161,156,46,56,57,44
WARRIOR,6701,6198,2943,181,139,59,43,54,37
WARRIOR,6702,7745,2860,151,168,50,43,57,52
WARRIOR,6703,7404,2960,156,174,42,51,54,47
WARRIOR,6704,7120,2787,154,168,45,49,53,54
WARRIOR,6705,7599,2614,166,169,48,46,51,45
WARRIOR,6706,6478,2593,163,158,49,44,49,50
WARRIOR,6707,6534,2826,172,152,45,42,58,50
WARRIOR,6708,7568,2889,169,171,45,49,56,49
WARRIOR,6709,8142,2657,150,176,54,44,53,46
WARRIOR,6710,6596,2571,178,155,36,49,44,50
WARRIOR,6711,6604,2306,169,156,58,39,40,52
WARRIOR,6712,7623,2908,147,174,48,53,50,48
WARRIOR,6713,7070,2893,149,163,51,41,60,50
WARRIOR,6714,6957,2439,164,160,33,51,46,56
WARRIOR,6715,8283,3174,141,189,51,57,56,38
WARRIOR,6716,6415,3085,157,146,51,58,53,53
WARRIOR,6717,6629,2932,158,165,41,45,59,43
WARRIOR,6718,7294,2730,160,167,40,41,60,51
WARRIOR,6719,7394,2814,158,173,45,52,53,42
WARRIOR,6720,7168,2937,155,169,48,56,46,48
WARRIOR,6721,6578,2947,164,153,44,47,57,50
WARRIOR,6722,7882,2656,151,180,40,52,48,42
WARRIOR,6723,7301,2389,186,162,41,49,31,44
WARRIOR,6724,6999,2824,162,163,45,50,54,50
WARRIOR,6725,7140,3055,160,159,57,53,52,42
WARRIOR,6726,7147,2236,146,168,41,36,46,60
WARRIOR,6727,6863,2679,164,154,51,56,48,45
WARRIOR,6728,6178,2811,171,142,45,45,54,56
WARRIOR,6729,7666,2406,145,181,45,41,50,46
WARRIOR,6730,5877,2652,170,138,57,37,61,49
WARRIOR,6731,7581,2766,136,175,48,48,47,52
WARRIOR,6732,6686,2321,161,159,54,40,46,55
WARRIOR,6733,7519,2858,164,171,45,56,46,38
WARRIOR,6734,7005,2904,147,165,47,54,54,57
WARRIOR,6735,7106,2464,163,156,58,52,42,42
WARRIOR,6736,6675,2483,157,155,59,49,45,51
WARRIOR,6737,6806,2640,180,155,46,53,40,48
WARRIOR,6738,6803,2968,160,162,42,55,50,43
WARRIOR,6739,6446,2670,165,153,47,53,45,51
WARRIOR,6740,6121,2696,174,139,44,51,49,51
WARRIOR,6741,7120,2571,160,178,42,49,40,43
WARRIOR,6742,7337,2916,159,163,43,55,52,47
WARRIOR,6743,7764,2860,170,170,39,61,43,46
WARRIOR,6744,7247,2373,155,170,51,40,43,52
WARRIOR,6745,6642,2514,164,153,52,49,47,52
WARRIOR,6746,6782,2788,156,160,55,51,41,55
WARRIOR,6747,8433,2836,145,186,40,49,47,53
WARRIOR,6748,7405,2358,158,168,54,39,44,48
WARRIOR,6749,7912,2787,140,183,53,50,50,46
WARRIOR,6750,6892,2770,166,166,54,41,48,53
WARRIOR,6751,6879,2587,165,157,50,37,47,58
WARRIOR,6752,7330,2432,164,172,42,44,49,44
WARRIOR,6753,6983,2863,165,156,49,54,46,42
WARRIOR,6754,6583,3022,175,155,40,54,58,42
WARRIOR,6755,7154,2889,162,164,47,43,61,49
WARRIOR,6756,7147,2824,167,169,41,52,46,45
WARRIOR,6757,7267,2671,171,163,50,43,49,50
WARRIOR,6758,6440,2681,166,157,56,45,50,48
WARRIOR,6759,6967,2393,161,169,38,48,44,53
WARRIOR,6760,7241,3034,158,163,42,48,58,45
WARRIOR,6761,7017,2437,167,156,54,50,40,48
WARRIOR,6762,6526,2617,165,159,57,43,42,49
WARRIOR,6763,6667,2532,161,158,53,45,47,44
WARRIOR,6764,6096,2702,171,147,57,51,52,43
WARRIOR,6765,6635,2709,165,162,53,43,49,45
WARRIOR,6766,7501,2683,143,171,53,44,54,46
WARRIOR,6767,7364,2442,170,168,45,46,43,51
WARRIOR,6768,7149,2891,173,160,36,54,47,55
WARRIOR,6769,7376,2509,163,170,45,46,48,48
WARRIOR,6770,6116,2665,178,146,48,53,43,51
WARRIOR,6771,7176,3016,160,153,43,55,57,57
WARRIOR,6772,7420,2748,163,174,41,51,43,51
WARRIOR,6773,6813,2649,171,156,47,54,44,41
WARRIOR,6774,6642,2717,167,157,35,44,58,51
WARRIOR,6775,7521,2601,167,171,42,46,46,45
WARRIOR,6776,6661,2889,160,159,44,47,61,35
WARRIOR,6777,6108,3225,160,145,50,56,59,46
WARRIOR,6778,7311,2755,146,174,50,51,47,55
WARRIOR,6779,7260,2828,146,173,38,53,52,54
WARRIOR,6780,7321,2487,150,174,47,51,41,40
WARRIOR,6781,6673,2592,178,140,52,37,58,55
WARRIOR,6782,7369,2757,160,165,49,42,54,45
WARRIOR,6783,7145,2673,174,157,46,45,55,46
WARRIOR,6784,7178,2527,158,163,52,41,50,44
WARRIOR,6785,6843,2658,156,157,52,47,47,53
WARRIOR,6786,7229,2882,152,174,47,53,43,48
WARRIOR,6787,6723,2936,168,162,40,56,49,44
WARRIOR,6788,6615,2423,176,148,37,43,41,64
WARRIOR,6789,6888,2936,159,159,51,51,54,47
WARRIOR,6790,7016,2553,170,161,51,37,48,59
WARRIOR,6791,6397,2843,160,149,59,58,43,44
WARRIOR,6792,6720,2823,157,156,53,46,52,51
WARRIOR,6793,7537,2754,155,178,49,52,44,42
WARRIOR,6794,7086,2979,161,162,41,50,54,48
WARRIOR,6795,7118,3200,157,163,47,53,57,45
WARRIOR,6796,7298,2693,145,170,43,50,44,64
WARRIOR,6797,6968,2836,162,157,53,51,50,47
WARRIOR,6798,6975,2714,174,157,47,52,47,48
WARRIOR,6799,7675,2782,169,182,46,53,47,35
WARRIOR,6800,6390,2806,160,143,50,61,48,48
WARRIOR,6801,7625,2792,166,163,40,47,51,54
WARRIOR,6802,6395,2682,180,146,46,50,44,50
WARRIOR,6803,7124,2659,155,167,57,37,57,49
WARRIOR,6804,7583,2512,161,171,46,40,53,43
WARRIOR,6805,7194,2709,168,166,48,40,53,53
WARRIOR,6806,6919,3288,162,160,35,54,65,39
WARRIOR,6807,7522,2806,166,178,43,53,40,45
WARRIOR,6808,6404,2824,156,151,57,60,48,43
WARRIOR,6809,7252,2784,158,170,38,53,45,47
WARRIOR,6810,7687,2381,168,166,49,47,42,48
WARRIOR,6811,6884,3282,152,160,52,53,61,43
WARRIOR,6812,6965,2279,165,168,54,42,42,45
WARRIOR,6813,7202,2730,158,169,51,58,34,45
WARRIOR,6814,6731,3082,155,161,52,63,54,41
WARRIOR,6815,8431,2449,159,183,40,47,47,46
WARRIOR,6816,7276,3088,169,160,32,51,61,47
WARRIOR,6817,7626,2869,146,176,50,55,46,50
WARRIOR,6818,7506,2595,169,174,47,40,48,40
WARRIOR,6819,7939,2430,165,175,44,42,44,48
WARRIOR,6820,6923,2858,149,159,44,52,59,47
WARRIOR,6821,7900,2388,128,187,59,45,46,43
WARRIOR,6822,7000,2950,147,168,38,63,43,48
WARRIOR,6823,6659,2729,174,159,61,39,46,46
WARRIOR,6824,7118,2733,139,172,51,53,42,54
WARRIOR,6825,6235,2855,176,150,47,46,53,39
WARRIOR,6826,6930,2543,175,155,54,43,42,46
WARRIOR,6827,7072,2780,164,161,37,50,50,55
WARRIOR,6828,7231,2926,151,170,50,56,49,39
WARRIOR,6829,7185,2512,154,163,47,46,45,54
WARRIOR,6830,7803,2642,153,172,46,40,59,52
WARRIOR,6831,6958,3221,168,157,51,64,56,38
WARRIOR,6832,6744,2730,158,161,51,47,52,53
WARRIOR,6833,7398,3124,158,167,56,50,59,51
WARRIOR,6834,7551,2466,150,178,51,38,48,58
WARRIOR,6835,7412,2762,163,166,55,45,52,46
WARRIOR,6836,7127,2545,155,165,59,57,38,45
WARRIOR,6837,8324,2380,165,180,49,41,38,48
WARRIOR,6838,7585,2853,157,171,47,54,42,53
WARRIOR,6839,6595,2717,166,156,41,54,49,54
WARRIOR,6840,8050,2513,143,176,48,49,43,57
WARRIOR,6841,7078,2238,175,156,52,38,41,48
WARRIOR,6842,6941,2660,150,171,53,48,45,45
WARRIOR,6843,6410,3061,162,146,50,52,58,60
WARRIOR,6844,7137,2438,173,165,50,42,45,44
WARRIOR,6845,7365,2833,161,171,56,41,50,52
WARRIOR,6846,6565,2991,155,157,50,55,58,38
WARRIOR,6847,6210,2811,168,146,56,50,45,52
WARRIOR,6848,7878,3028,156,179,49,51,52,51
WARRIOR,6849,7697,2853,139,177,48,53,51,53
WARRIOR,6850,7970,2555,145,182,46,52,44,48
WARRIOR,6851,7592,2451,156,173,42,54,36,50
WARRIOR,6852,6840,2503,161,154,61,54,41,42
WARRIOR,6853,6478,2642,181,148,48,45,53,44
WARRIOR,6854,7260,2774,158,169,50,53,47,38
WARRIOR,6855,7145,2695,172,156,50,50,47,45
WARRIOR,6856,6500,2663,173,151,41,55,43,50
WARRIOR,6857,7500,2403,168,176,38,37,46,51
WARRIOR,6858,6934,2709,161,160,55,53,45,48
WARRIOR,6859,6781,2696,154,152,47,66,41,64
WARRIOR,6860,7018,2810,168,153,49,55,47,46
WARRIOR,6861,7330,2620,166,167,42,56,41,48
WARRIOR,6862,7129,2939,174,162,53,43,55,41
WARRIOR,6863,7010,2959,161,167,42,43,63,47
WARRIOR,6864,7625,3026,162,167,52,52,52,53
WARRIOR,6865,7128,2259,166,166,56,41,39,58
WARRIOR,6866,7220,2784,166,169,51,42,52,49
WARRIOR,6867,7062,3047,155,165,44,52,52,49
WARRIOR,6868,6644,2865,170,151,45,47,53,48
WARRIOR,6869,7253,2621,159,162,54,55,43,53
WARRIOR,6870,7140,2474,160,162,55,47,44,41
WARRIOR,6871,7094,2546,169,163,48,37,49,53
WARRIOR,6872,7779,2995,156,171,41,65,47,43
WARRIOR,6873,7253,2747,171,163,44,42,57,58
WARRIOR,6874,7920,2227,165,166,61,44,39,35
WARRIOR,6875,7637,2429,158,173,50,34,53,48
WARRIOR,6876,7157,2844,148,169,43,56,48,54
WARRIOR,6877,6497,2795,166,153,52,42,52,47
WARRIOR,6878,6881,2356,182,155,52,28,49,46
WARRIOR,6879,6716,2736,163,146,59,46,52,46
